time,A,B,C
5/12/2015 14:15,1846.735107,4662.42334,1089.067627
5/12/2015 14:30,1804.128906,4655.211426,1089.346924
5/12/2015 14:45,1795.937134,4650.401855,1094.582397
5/12/2015 15:00,1837.136108,4626.334473,1091.692383
5/12/2015 15:15,1837.136108,4586.466797,1034.520874
5/12/2015 15:30,1816.011841,4558.01123,1034.520874
5/12/2015 15:45,1816.011841,4511.912109,1010.634644
5/12/2015 16:00,1814.413696,4517.496094,1010.634644
5/12/2015 16:15,1794.274536,4511.912109,1023.241882
5/12/2015 16:30,1803.706543,4521.441406,990.3355103
5/12/2015 16:45,1803.706543,4523.829102,971.4314575
5/12/2015 17:00,1811.784912,4543.024414,969.8456421
5/12/2015 17:15,1823.633423,4561.446289,934.4896851
5/12/2015 17:30,1815.460327,4574.768555,934.4896851
5/12/2015 17:45,1822.434326,4584.398926,932.9836426
5/12/2015 18:00,1827.915161,4606.048828,932.9836426
5/12/2015 18:15,1823.780762,4615.662109,939.1912842
5/12/2015 18:30,1825.153931,4631.700195,939.1912842
5/12/2015 18:45,1831.644287,4669.564941,939.1912842
5/12/2015 19:00,1825.153931,4669.564941,974.5701904
5/12/2015 19:15,1810.966431,4633.208008,974.5701904
5/12/2015 19:30,1798.355347,4578.489746,949.3652344
5/12/2015 19:45,1779.25293,4578.489746,974.3898315
5/12/2015 20:00,1779.25293,4623.412598,949.3652344
5/12/2015 20:15,1783.228271,4625.79834,949.3652344
5/12/2015 20:30,1767.887573,4610.074219,974.3898315
5/12/2015 20:45,1763.013794,4599.990723,1039.105103
5/12/2015 21:00,1713.458618,4549.520996,1039.105103
5/12/2015 21:15,1673.572632,4544.758789,1039.105103
5/12/2015 21:30,1643.594604,4535.230469,985.7205811
5/12/2015 21:45,1643.594604,4524.628418,954.0246582
5/12/2015 22:00,1632.860474,4464.294434,954.0246582
5/12/2015 22:15,1631.287476,4440.516602,934.7669067
5/12/2015 22:30,1600.387207,4381.490234,925.939209
5/12/2015 22:45,1584.267212,4301.312988,879.5249634
5/12/2015 23:00,1571.602051,4235.29248,827.3012695
5/12/2015 23:15,1537.732666,4121.728516,790.3057251
5/12/2015 23:30,1537.732666,3990.421631,790.3057251
5/12/2015 23:45,1537.732666,3902.189697,779.7059937
5/13/2015 0:00,1534.932739,3866.205078,747.5481567
5/13/2015 0:15,1538.050415,3815.939209,726.4923096
5/13/2015 0:30,1538.050415,3810.9104,678.0597534
5/13/2015 0:45,1511.508911,3801.700684,644.0959473
5/13/2015 1:00,1511.508911,3699.325928,627.0685425
5/13/2015 1:15,1512.643066,3699.325928,605.8502197
5/13/2015 1:30,1514.162109,3620.930908,598.5494385
5/13/2015 1:45,1528.691162,3524.028564,596.2443848
5/13/2015 2:00,1535.365479,3503.530029,549.2220459
5/13/2015 2:15,1535.365479,3502.031738,526.1124268
5/13/2015 2:30,1513.814575,3483.904785,515.9483643
5/13/2015 2:45,1513.814575,3392.45752,515.9483643
5/13/2015 3:00,1518.718994,3377.361816,476.6948547
5/13/2015 3:15,1553.207764,3390.148438,462.3037415
5/13/2015 3:30,1582.69873,3368.878174,435.5920105
5/13/2015 3:45,1593.637817,3366.241699,421.2415771
5/13/2015 4:00,1607.69519,3396.109863,420.8201294
5/13/2015 4:15,1645.116089,3366.241699,401.6983032
5/13/2015 4:30,1655.806763,3416.470215,409.7230835
5/13/2015 4:45,1684.897827,3439.507324,426.986145
5/13/2015 5:00,1754.456787,3460.898438,439.5598755
5/13/2015 5:15,1782.316406,3463.27832,449.8766174
5/13/2015 5:30,1804.868408,3575.578369,449.8766174
5/13/2015 5:45,1804.868408,3691.931641,449.8766174
5/13/2015 6:00,1813.904663,3767.627686,455.6275024
5/13/2015 6:15,1804.868408,3831.853271,553.9422607
5/13/2015 6:30,1779.227051,3930.561279,570.2305298
5/13/2015 6:45,1759.650879,4142.439453,669.5114746
5/13/2015 7:00,1757.785889,4335.802734,696.0942993
5/13/2015 7:15,1746.198853,4494.524414,745.3743896
5/13/2015 7:30,1723.890381,4610.048828,815.5234985
5/13/2015 7:45,1716.743896,4642.107422,841.9696045
5/13/2015 8:00,1711.265869,4838.509277,942.628479
5/13/2015 8:15,1705.832275,4838.509277,949.3591919
5/13/2015 8:30,1695.327759,4838.509277,994.3674927
5/13/2015 8:45,1685.04895,4655.963867,1004.742493
5/13/2015 9:00,1674.69751,4639.12793,1015.080261
5/13/2015 9:15,1668.161133,4551.437012,1135.167236
5/13/2015 9:30,1652.869751,4510.941895,1135.167236
5/13/2015 9:45,1641.768799,4503.841309,1139.832886
5/13/2015 10:00,1631.958008,4503.841309,1157.744751
5/13/2015 10:15,1674.977905,4503.841309,1157.744751
5/13/2015 10:30,1649.489136,4501.4375,1251.227905
5/13/2015 10:45,1649.489136,4499.033203,1255.630005
5/13/2015 11:00,1629.446411,4519.251465,1255.630005
5/13/2015 11:15,1654.128662,4548.075195,1249.629395
5/13/2015 11:30,1632.074951,4505.098633,1176.392578
5/13/2015 11:45,1630.51355,4517.689941,1176.392578
5/13/2015 12:00,1632.074951,4518.379395,1173.622559
5/13/2015 12:15,1637.697876,4517.689941,1173.369263
5/13/2015 12:30,1630.51355,4512.878906,1137.942139
5/13/2015 12:45,1569.630493,4479.163574,1157.653442
5/13/2015 13:00,1559.890869,4517.474121,1137.942139
5/13/2015 13:15,1559.890869,4521.867676,1114.112671
5/13/2015 13:30,1558.643799,4476.109863,1109.475464
5/13/2015 13:45,1585.53125,4522.319824,1121.094604
5/13/2015 14:00,1599.22229,4522.319824,1121.094604
5/13/2015 14:15,1599.22229,4459.024902,1113.100708
5/13/2015 14:30,1585.53125,4421.557617,1113.100708
5/13/2015 14:45,1602.316162,4393.898926,1083.934937
5/13/2015 15:00,1602.316162,4318.542969,1081.890869
5/13/2015 15:15,1621.326904,4262.006348,1081.890869
5/13/2015 15:30,1621.326904,4226.547363,1086.051758
5/13/2015 15:45,1621.326904,4195.774414,1086.051758
5/13/2015 16:00,1610.026367,4195.774414,1082.35791
5/13/2015 16:15,1610.026367,4195.774414,1033.246948
5/13/2015 16:30,1596.868164,4230.821777,990.0037231
5/13/2015 16:45,1599.948975,4230.821777,990.0037231
5/13/2015 17:00,1620.286743,4230.821777,990.0037231
5/13/2015 17:15,1623.643188,4208.020508,950.2545776
5/13/2015 17:30,1623.643188,4184.486816,950.2545776
5/13/2015 17:45,1629.401123,4210.144043,974.5480347
5/13/2015 18:00,1625.049072,4210.144043,972.878479
5/13/2015 18:15,1614.137085,4258.474121,977.289978
5/13/2015 18:30,1614.137085,4258.474121,977.289978
5/13/2015 18:45,1594.792847,4258.474121,977.289978
5/13/2015 19:00,1610.192627,4197.125488,973.836731
5/13/2015 19:15,1607.529785,4181.273926,973.8970337
5/13/2015 19:30,1604.661011,4181.044434,941.1732788
5/13/2015 19:45,1598.523804,4159.876953,939.8956299
5/13/2015 20:00,1582.415649,4160.10498,939.8956299
5/13/2015 20:15,1573.331177,4218.484375,941.9557495
5/13/2015 20:30,1568.114014,4219.174316,973.4229126
5/13/2015 20:45,1560.829956,4221.5625,973.4229126
5/13/2015 21:00,1533.821289,4224.664063,973.4229126
5/13/2015 21:15,1519.072021,4224.664063,945.6843872
5/13/2015 21:30,1491.393188,4213.592285,945.6843872
5/13/2015 21:45,1486.598511,4109.226563,945.6843872
5/13/2015 22:00,1453.02002,4006.277344,947.3643799
5/13/2015 22:15,1440.854126,3982.256348,944.1275024
5/13/2015 22:30,1426.528564,3953.986084,944.1275024
5/13/2015 22:45,1416.495605,3915.442383,935.4433594
5/13/2015 23:00,1411.62561,3780.345215,885.6643066
5/13/2015 23:15,1376.108032,3716.1521,882.9223633
5/13/2015 23:30,1365.905029,3680.131348,882.9223633
5/13/2015 23:45,1365.905029,3615.368896,888.9404297
5/14/2015 0:00,1371.78186,3583.142334,922.6746216
5/14/2015 0:15,1377.912964,3570.378662,935.8491821
5/14/2015 0:30,1377.912964,3534.266113,935.8491821
5/14/2015 0:45,1371.734009,3340.303711,935.8491821
5/14/2015 1:00,1339.690063,3272.151123,836.7478027
5/14/2015 1:15,1331.65625,3232.764648,827.9932251
5/14/2015 1:30,1325.914185,3186.980713,802.5082397
5/14/2015 1:45,1325.914185,3174.315674,731.6691284
5/14/2015 2:00,1339.178589,3129.601318,728.2282104
5/14/2015 2:15,1343.93103,3106.599365,724.9061279
5/14/2015 2:30,1359.889038,3100.170166,708.2719116
5/14/2015 2:45,1359.889038,3100.170166,708.2719116
5/14/2015 3:00,1339.861084,3091.570068,727.6442871
5/14/2015 3:15,1354.149414,3102.290527,749.8719482
5/14/2015 3:30,1354.149414,3062.323242,749.1654053
5/14/2015 3:45,1359.948608,2999.366943,749.1654053
5/14/2015 4:00,1451.879883,2999.366943,702.6536865
5/14/2015 4:15,1465.197021,3023.361816,702.6536865
5/14/2015 4:30,1516.502686,3029.542725,702.6536865
5/14/2015 4:45,1530.01123,3095.806885,727.4888916
5/14/2015 5:00,1548.772217,3120.575684,727.4888916
5/14/2015 5:15,1605.236694,3148.069092,727.4888916
5/14/2015 5:30,1645.06958,3233.82373,724.7437134
5/14/2015 5:45,1672.039917,3316.900635,714.1690063
5/14/2015 6:00,1672.039917,3466.708984,714.1690063
5/14/2015 6:15,1672.039917,3565.248535,714.1690063
5/14/2015 6:30,1651.34375,3706.089111,854.6625366
5/14/2015 6:45,1641.250366,3836.510498,867.324585
5/14/2015 7:00,1627.313843,4099.204102,897.7335815
5/14/2015 7:15,1613.500244,4276.869629,1048.110229
5/14/2015 7:30,1565.146118,4320.966797,1101.503296
5/14/2015 7:45,1562.129395,4346.662109,1110.355103
5/14/2015 8:00,1542.151978,4409.200684,1149.456543
5/14/2015 8:15,1540.645508,4437.69873,1221.217651
5/14/2015 8:30,1506.473633,4453.671387,1221.217651
5/14/2015 8:45,1493.97583,4452.977051,1221.217651
5/14/2015 9:00,1484.586548,4407.356445,1195.606079
5/14/2015 9:15,1484.586548,4332.290039,1199.572021
5/14/2015 9:30,1502.984131,4240.710449,1199.572021
5/14/2015 9:45,1505.347778,4230.268066,1266.840332
5/14/2015 10:00,1508.548096,4233.578613,1295.604126
5/14/2015 10:15,1472.871948,4215.807129,1309.240601
5/14/2015 10:30,1452.206787,4231.201172,1312.385498
5/14/2015 10:45,1451.938965,4215.807129,1312.385498
5/14/2015 11:00,1451.938965,4312.425781,1351.483154
5/14/2015 11:15,1432.989624,4201.588867,1312.385498
5/14/2015 11:30,1444.844727,4264.729004,1256.1521
5/14/2015 11:45,1432.989624,4201.289063,1244.364624
5/14/2015 12:00,1430.068359,4191.097168,1241.849487
5/14/2015 12:15,1425.686401,4162.007813,1190.502197
5/14/2015 12:30,1425.301636,4157.285156,1190.502197
5/14/2015 12:45,1425.301636,4157.285156,1171.939453
5/14/2015 13:00,1425.301636,4167.234863,1171.939453
5/14/2015 13:15,1432.653076,4194.961914,1169.533813
5/14/2015 13:30,1442.690063,4194.961914,1176.311646
5/14/2015 13:45,1441.872314,4131.678711,1176.311646
5/14/2015 14:00,1426.81189,4050.720947,1179.477295
5/14/2015 14:15,1434.47937,3968.14917,1251.62207
5/14/2015 14:30,1434.47937,3897.199219,1372.187134
5/14/2015 14:45,1430.605469,3881.203857,1372.187134
5/14/2015 15:00,1448.298462,3856.758301,1372.187134
5/14/2015 15:15,1448.298462,3827.013184,1285.071899
5/14/2015 15:30,1448.511475,3831.625977,1256.986694
5/14/2015 15:45,1445.293457,3847.168457,1221.803589
5/14/2015 16:00,1439.664795,3850.1875,1199.7229
5/14/2015 16:15,1443.959473,3882.519043,1199.7229
5/14/2015 16:30,1443.959473,3882.519043,1164.009644
5/14/2015 16:45,1453.606079,3883.025635,1182.859619
5/14/2015 17:00,1468.231934,3894.629395,1183.05835
5/14/2015 17:15,1477.948486,3882.42334,1167.891357
5/14/2015 17:30,1477.948486,3882.42334,1167.891357
5/14/2015 17:45,1477.948486,3905.622803,1175.417114
5/14/2015 18:00,1514.895142,3895.709473,1175.417114
5/14/2015 18:15,1523.180664,3881.649414,1179.777344
5/14/2015 18:30,1551.639526,3883.952881,1236.437622
5/14/2015 18:45,1551.639526,3897.769043,1405.147949
5/14/2015 19:00,1547.216064,3917.82666,1699.496948
5/14/2015 19:15,1540.211304,4016.771729,1703.186279
5/14/2015 19:30,1537.972412,4016.771729,1784.642334
5/14/2015 19:45,1529.629761,4014.411621,1806.401733
5/14/2015 20:00,1522.838501,4014.411621,1858.752075
5/14/2015 20:15,1504.639893,3963.443604,1890.377075
5/14/2015 20:30,1493.732788,3948.648926,1998.561646
5/14/2015 20:45,1492.24231,3958.783203,1998.561646
5/14/2015 21:00,1452.518066,3951.790527,1998.561646
5/14/2015 21:15,1364.137207,3951.790527,1952.315552
5/14/2015 21:30,1322.151855,3899.860596,1905.583862
5/14/2015 21:45,1297.321533,3827.717041,1860.299072
5/14/2015 22:00,1282.216064,3777.526611,1794.232178
5/14/2015 22:15,1282.216064,3698.458008,1755.234863
5/14/2015 22:30,1264.905396,3692.096436,1725.121826
5/14/2015 22:45,1250.457642,3633.906494,1635.157471
5/14/2015 23:00,1243.71167,3567.037109,1617.720337
5/14/2015 23:15,1242.5979,3486.670166,1589.147217
5/14/2015 23:30,1220.795532,3417.432861,1582.408081
5/14/2015 23:45,1220.778809,3331.461182,1581.657593
5/15/2015 0:00,1220.778809,3303.157959,1581.657593
5/15/2015 0:15,1209.071045,3272.295166,1568.436035
5/15/2015 0:30,1221.065674,3174.732666,1560.840698
5/15/2015 0:45,1209.338501,3140.938965,1541.004517
5/15/2015 1:00,1206.607178,3118.467285,1513.384766
5/15/2015 1:15,1198.414551,3067.090088,1496.571045
5/15/2015 1:30,1195.450562,3022.533691,1474.482422
5/15/2015 1:45,1194.08606,2981.847412,1375.293579
5/15/2015 2:00,1198.891724,2969.537598,1353.218994
5/15/2015 2:15,1198.891724,2924.15918,1310.486572
5/15/2015 2:30,1201.262207,2900.579102,1310.486572
5/15/2015 2:45,1204.371704,2890.426025,1287.636353
5/15/2015 3:00,1206.997314,2902.373535,1264.079834
5/15/2015 3:15,1206.997314,2890.741699,1210.753784
5/15/2015 3:30,1228.99292,2877.227539,1158.862183
5/15/2015 3:45,1258.963013,2871.13623,1145.3573
5/15/2015 4:00,1270.217773,2805.766602,1145.3573
5/15/2015 4:15,1333.805664,2805.766602,1142.47168
5/15/2015 4:30,1371.312134,2805.505859,1131.456177
5/15/2015 4:45,1424.713867,2793.830322,1100.708374
5/15/2015 5:00,1438.635254,2812.227295,1097.028931
5/15/2015 5:15,1482.072144,2822.852051,1097.028931
5/15/2015 5:30,1491.021118,3011.395752,1104.803589
5/15/2015 5:45,1510.03418,3052.900146,1096.760376
5/15/2015 6:00,1510.03418,3137.72168,1131.535034
5/15/2015 6:15,1516.371582,3260.977295,1176.277954
5/15/2015 6:30,1502.248291,3348.702148,1175.056396
5/15/2015 6:45,1479.975708,3668.939209,1187.493164
5/15/2015 7:00,1468.134033,3758.856445,1196.211426
5/15/2015 7:15,1434.403564,3893.580811,1375.998779
5/15/2015 7:30,1430.039307,4083.040527,1794.277222
5/15/2015 7:45,1430.039307,4141.473633,1829.179199
5/15/2015 8:00,1430.039307,4158.019043,1915.881592
5/15/2015 8:15,1414.095337,4202.443848,2011.657349
5/15/2015 8:30,1407.865479,4202.443848,2067.792236
5/15/2015 8:45,1402.748901,4163.831543,2185.998535
5/15/2015 9:00,1379.868408,4119.164551,2366.360107
5/15/2015 9:15,1376.344727,3999.273438,2510.457764
5/15/2015 9:30,1376.344727,3978.396484,2597.868164
5/15/2015 9:45,1376.344727,3978.396484,2744.727051
5/15/2015 10:00,1399.069336,3992.0271,2993.592529
5/15/2015 10:15,1401.119751,3992.0271,3006.636719
5/15/2015 10:30,1411.661621,4012.203613,3006.636719
5/15/2015 10:45,1379.497314,4006.807129,2925.499268
5/15/2015 11:00,1379.497314,3986.804443,2806.920654
5/15/2015 11:15,1358.333374,3986.804443,2758.904785
5/15/2015 11:30,1358.333374,4025.726563,2679.761963
5/15/2015 11:45,1358.333374,3993.791504,2671.81665
5/15/2015 12:00,1355.689331,3993.791504,2614.935303
5/15/2015 12:15,1352.849243,3943.985107,2579.05127
5/15/2015 12:30,1335.807495,3878.042969,2542.747559
5/15/2015 12:45,1329.733521,3878.042969,2509.133545
5/15/2015 13:00,1326.896606,3871.135986,2458.536621
5/15/2015 13:15,1321.148804,3871.135986,2415.324707
5/15/2015 13:30,1320.003174,3856.697266,2349.527344
5/15/2015 13:45,1320.003174,3843.151367,2318.864502
5/15/2015 14:00,1344.029663,3810.788574,2258.999023
5/15/2015 14:15,1327.063599,3786.546143,2212.193848
5/15/2015 14:30,1313.300903,3773.512939,2212.193848
5/15/2015 14:45,1329.813599,3771.226563,2212.193848
5/15/2015 15:00,1328.389404,3766.623779,2189.781006
5/15/2015 15:15,1328.389404,3762.052734,2147.676758
5/15/2015 15:30,1331.72998,3680.380859,2129.658691
5/15/2015 15:45,1360.419922,3680.380859,2107.355225
5/15/2015 16:00,1360.419922,3680.380859,2107.355225
5/15/2015 16:15,1357.980469,3695.909424,2102.879639
5/15/2015 16:30,1340.347412,3703.653809,2060.884277
5/15/2015 16:45,1331.947754,3728.34082,2059.937012
5/15/2015 17:00,1331.947754,3792.191895,2039.469604
5/15/2015 17:15,1330.69873,3857.625488,2019.339478
5/15/2015 17:30,1336.992554,3857.625488,1985.034912
5/15/2015 17:45,1345.268799,3852.981201,1990.468262
5/15/2015 18:00,1333.874756,3841.911621,1983.68811
5/15/2015 18:15,1320.846191,3805.702881,1955.558716
5/15/2015 18:30,1320.846191,3715.753906,1932.505737
5/15/2015 18:45,1316.425415,3704.418945,1932.505737
5/15/2015 19:00,1298.088013,3702.151855,1925.486572
5/15/2015 19:15,1298.088013,3692.741699,1920.819092
5/15/2015 19:30,1304.004272,3657.322998,1879.103882
5/15/2015 19:45,1289.160522,3681.409424,1850.130371
5/15/2015 20:00,1293.055298,3681.409424,1839.801392
5/15/2015 20:15,1293.055298,3744.661621,1875.934692
5/15/2015 20:30,1277.795654,3744.661621,1875.934692
5/15/2015 20:45,1255.677979,3744.661621,1859.493652
5/15/2015 21:00,1246.200562,3619.320068,1859.493652
5/15/2015 21:15,1237.097534,3601.463623,1859.493652
5/15/2015 21:30,1225.797485,3601.463623,1745.187256
5/15/2015 21:45,1210.660034,3574.267334,1745.187256
5/15/2015 22:00,1202.781616,3613.253906,1727.797852
5/15/2015 22:15,1194.049561,3565.880371,1712.865723
5/15/2015 22:30,1152.132813,3451.487305,1707.720215
5/15/2015 22:45,1138.101929,3336.785889,1707.720215
5/15/2015 23:00,1133.414673,3298.857666,1659.148315
5/15/2015 23:15,1138.101929,3268.82373,1639.477051
5/15/2015 23:30,1137.786377,3207.632813,1628.423096
5/15/2015 23:45,1137.706665,3161.820068,1640.407959
5/16/2015 0:00,1137.706665,3075.201904,1640.407959
5/16/2015 0:15,1117.956421,3017.582031,1637.007202
5/16/2015 0:30,1095.327515,3017.582031,1628.247925
5/16/2015 0:45,1085.097412,3006.523926,1628.247925
5/16/2015 1:00,1085.097412,2947.39917,1607.553589
5/16/2015 1:15,1100.744263,2908.303711,1591.138672
5/16/2015 1:30,1110.003052,2863.909424,1532.365967
5/16/2015 1:45,1110.003052,2849.667236,1500.442017
5/16/2015 2:00,1110.003052,2817.223877,1461.7948
5/16/2015 2:15,1091.880005,2813.4729,1441.975342
5/16/2015 2:30,1067.88147,2806.775146,1438.210938
5/16/2015 2:45,1067.80603,2802.159424,1438.210938
5/16/2015 3:00,1067.80603,2735.94165,1382.043091
5/16/2015 3:15,1074.421875,2734.724365,1387.919189
5/16/2015 3:30,1084.067871,2725.639404,1381.549316
5/16/2015 3:45,1094.049194,2696.9021,1367.567871
5/16/2015 4:00,1107.848999,2711.838135,1354.977295
5/16/2015 4:15,1114.864868,2709.279541,1337.082764
5/16/2015 4:30,1114.864868,2624.084473,1318.471924
5/16/2015 4:45,1152.656738,2624.084473,1346.270386
5/16/2015 5:00,1154.085449,2696.664795,1365.273682
5/16/2015 5:15,1183.817871,2712.169189,1339.530396
5/16/2015 5:30,1254.374268,2718.932373,1301.890259
5/16/2015 5:45,1266.828979,2740.131592,1314.648193
5/16/2015 6:00,1294.786987,2780.322998,1314.648193
5/16/2015 6:15,1290.203735,2810.19751,1293.005859
5/16/2015 6:30,1291.858521,2959.248535,1319.369629
5/16/2015 6:45,1305.747192,3034.143311,1326.658203
5/16/2015 7:00,1333.268433,3098.694824,1359.37439
5/16/2015 7:15,1337.267456,3158.708252,1397.144531
5/16/2015 7:30,1392.45874,3229.665527,1415.315796
5/16/2015 7:45,1399.82959,3343.934814,1447.829346
5/16/2015 8:00,1392.45874,3490.170898,1453.634888
5/16/2015 8:15,1344.837646,3605.653564,1482.657349
5/16/2015 8:30,1311.171265,3652.004639,1500.661865
5/16/2015 8:45,1305.202148,3692.763428,1553.309814
5/16/2015 9:00,1305.202148,3726.830566,1590.734497
5/16/2015 9:15,1311.171265,3780.768799,1654.134033
5/16/2015 9:30,1354.959717,3886.331787,1683.561768
5/16/2015 9:45,1371.011353,3887.931641,1704.25061
5/16/2015 10:00,1380.068481,3909.519775,1706.935425
5/16/2015 10:15,1330.936279,3943.621094,1733.445313
5/16/2015 10:30,1302.621216,3943.621094,1782.372314
5/16/2015 10:45,1289.866577,3989.716064,1804.133423
5/16/2015 11:00,1289.866577,3989.716064,1812.921509
5/16/2015 11:15,1288.462646,3989.716064,1814.640259
5/16/2015 11:30,1288.462646,3882.242188,1807.519165
5/16/2015 11:45,1298.59021,3804.400146,1821.67395
5/16/2015 12:00,1291.901733,3799.404053,1838.501343
5/16/2015 12:15,1271.140503,3783.479492,1879.348999
5/16/2015 12:30,1265.9375,3767.912598,1894.801636
5/16/2015 12:45,1259.020874,3757.864502,1953.92041
5/16/2015 13:00,1251.905518,3709.35083,1984.227051
5/16/2015 13:15,1251.905518,3686.57251,1984.227051
5/16/2015 13:30,1251.905518,3676.220459,2003.157104
5/16/2015 13:45,1250.530029,3671.483154,2010.612183
5/16/2015 14:00,1246.069214,3662.375,2030.800293
5/16/2015 14:15,1256.385864,3615.001465,2018.014893
5/16/2015 14:30,1239.876343,3581.161133,2018.014893
5/16/2015 14:45,1234.373901,3511.239502,2002.001587
5/16/2015 15:00,1245.778809,3554.272217,1945.045654
5/16/2015 15:15,1245.778809,3554.272217,1945.045654
5/16/2015 15:30,1245.778809,3536.39917,1926.686401
5/16/2015 15:45,1256.885864,3523.044189,1930.763428
5/16/2015 16:00,1257.772217,3559.270264,1930.763428
5/16/2015 16:15,1257.772217,3523.044189,1901.393677
5/16/2015 16:30,1256.54834,3574.327148,1851.39917
5/16/2015 16:45,1250.965576,3589.213135,1850.305786
5/16/2015 17:00,1252.8479,3567.551514,1826.393799
5/16/2015 17:15,1251.230591,3516.660889,1831.762695
5/16/2015 17:30,1251.230591,3539.460938,1815.598022
5/16/2015 17:45,1234.586548,3507.736084,1729.182251
5/16/2015 18:00,1220.82605,3493.189209,1702.578735
5/16/2015 18:15,1216.430054,3493.189209,1702.578735
5/16/2015 18:30,1204.584106,3511.781982,1702.578735
5/16/2015 18:45,1203.206299,3501.647705,1742.329346
5/16/2015 19:00,1203.206299,3481.576904,1742.329346
5/16/2015 19:15,1209.247681,3474.88501,1742.329346
5/16/2015 19:30,1220.655884,3451.978027,1684.385254
5/16/2015 19:45,1220.655884,3388.274902,1668.069824
5/16/2015 20:00,1220.655884,3388.274902,1657.501831
5/16/2015 20:15,1196.384155,3388.274902,1657.501831
5/16/2015 20:30,1171.68042,3418.85791,1657.501831
5/16/2015 20:45,1164.945923,3418.85791,1665.401611
5/16/2015 21:00,1162.059204,3418.85791,1665.401611
5/16/2015 21:15,1161.798462,3380.399902,1662.603882
5/16/2015 21:30,1143.933472,3331.656982,1635.433594
5/16/2015 21:45,1117.943237,3325.418457,1631.956787
5/16/2015 22:00,1109.039917,3306.145752,1611.312866
5/16/2015 22:15,1093.522217,3298.154785,1595.954224
5/16/2015 22:30,1084.682739,3205.196533,1595.954224
5/16/2015 22:45,1057.267334,3130.400635,1543.016968
5/16/2015 23:00,1038.838989,3109.178711,1533.421265
5/16/2015 23:15,1038.838989,3086.053223,1519.336792
5/16/2015 23:30,1021.734375,3035.956787,1479.633179
5/16/2015 23:45,1021.734375,3007.274658,1442.866089
5/17/2015 0:00,1021.240295,2896.988525,1410.820435
5/17/2015 0:15,1021.240295,2868.675781,1397.637085
5/17/2015 0:30,1007.700073,2848.617676,1395.382935
5/17/2015 0:45,987.9414673,2833.287354,1349.65564
5/17/2015 1:00,985.1777954,2830.838379,1345.590942
5/17/2015 1:15,985.1777954,2783.763916,1303.952515
5/17/2015 1:30,989.6299438,2769.760986,1269.54248
5/17/2015 1:45,1019.637024,2742.967285,1246.109741
5/17/2015 2:00,1020.018005,2690.62085,1219.273315
5/17/2015 2:15,1020.018005,2636.573975,1210.859863
5/17/2015 2:30,998.0490112,2624.423828,1201.700439
5/17/2015 2:45,991.7363892,2600.321289,1210.859863
5/17/2015 3:00,981.6871338,2595.795166,1193.428223
5/17/2015 3:15,981.6871338,2580.960205,1178.477539
5/17/2015 3:30,982.9365845,2577.812988,1175.584717
5/17/2015 3:45,1029.970581,2464.600342,1167.306885
5/17/2015 4:00,1029.970581,2435.724609,1144.050659
5/17/2015 4:15,1035.112427,2433.886719,1119.420776
5/17/2015 4:30,1036.398315,2457.177979,1115.492432
5/17/2015 4:45,1036.398315,2468.861084,1115.492432
5/17/2015 5:00,1060.214478,2505.491943,1140.985718
5/17/2015 5:15,1094.228516,2535.407715,1146.349854
5/17/2015 5:30,1116.93689,2539.210938,1157.013306
5/17/2015 5:45,1129.546997,2569.93042,1157.856689
5/17/2015 6:00,1170.294434,2569.93042,1158.776367
5/17/2015 6:15,1211.723511,2669.662109,1220.053589
5/17/2015 6:30,1218.353027,2707.479004,1314.897217
5/17/2015 6:45,1223.349609,2749.589355,1339.604492
5/17/2015 7:00,1238.362915,2827.176025,1371.283203
5/17/2015 7:15,1265.848633,2857.085449,1497.526978
5/17/2015 7:30,1279.147339,3018.643066,1531.329468
5/17/2015 7:45,1279.147339,3061.331787,1534.701416
5/17/2015 8:00,1289.646118,3148.088379,1596.706543
5/17/2015 8:15,1289.880371,3227.378418,1738.411987
5/17/2015 8:30,1278.389038,3289.504395,1747.712402
5/17/2015 8:45,1245.778809,3401.03418,1747.712402
5/17/2015 9:00,1245.456909,3435.682617,1684.114136
5/17/2015 9:15,1232.96167,3520.349365,1680.960449
5/17/2015 9:30,1232.96167,3570.118896,1655.920898
5/17/2015 9:45,1232.181396,3599.562256,1622.487305
5/17/2015 10:00,1256.804321,3634.868896,1624.952881
5/17/2015 10:15,1256.804321,3654.409424,1666.036865
5/17/2015 10:30,1227.230835,3668.345215,1631.973145
5/17/2015 10:45,1221.732544,3663.11084,1666.036865
5/17/2015 11:00,1218.494019,3704.024902,1698.050781
5/17/2015 11:15,1213.757935,3706.311035,1709.733521
5/17/2015 11:30,1211.594727,3706.311035,1707.743652
5/17/2015 11:45,1222.392822,3696.601074,1707.743652
5/17/2015 12:00,1222.392822,3687.727539,1656.935669
5/17/2015 12:15,1225.177002,3637.65625,1656.935669
5/17/2015 12:30,1225.177002,3616.293701,1656.935669
5/17/2015 12:45,1229.548828,3616.293701,1655.975464
5/17/2015 13:00,1189.621948,3598.563721,1651.556885
5/17/2015 13:15,1192.21106,3569.184326,1605.548096
5/17/2015 13:30,1192.21106,3564.70166,1605.548096
5/17/2015 13:45,1195.249878,3546.183838,1597.398804
5/17/2015 14:00,1199.158081,3456.995361,1569.580444
5/17/2015 14:15,1200.547607,3496.916016,1569.580444
5/17/2015 14:30,1184.717529,3494.675781,1512.783081
